# conv1 output: 24x24x6
# Format: channel, y, x, value
1, 4, 21, 0
1, 4, 22, 1
1, 4, 23, 1
1, 5, 0, 1
1, 5, 1, 1
1, 5, 2, 1
1, 5, 3, 1
1, 5, 4, 0
1, 5, 5, 0
1, 5, 6, 0
1, 5, 7, 0
1, 5, 8, 0
1, 5, 9, 0
1, 5, 10, 10
1, 5, 11, 12
1, 5, 12, 1
1, 5, 13, 1
1, 5, 14, 1
1, 5, 15, 6
1, 5, 16, 2
1, 5, 17, 0
1, 5, 18, 0
1, 5, 19, 0
1, 5, 20, 0
1, 5, 21, 0
1, 5, 22, 1
1, 5, 23, 1
1, 6, 0, 1
1, 6, 1, 1
1, 6, 2, 1
1, 6, 3, 1
1, 6, 4, 0
1, 6, 5, 0
1, 6, 6, 0
1, 6, 7, 0
1, 6, 8, 0
1, 6, 9, 17
1, 6, 10, 52
1, 6, 11, 3
1, 6, 12, 1
1, 6, 13, 1
1, 6, 14, 0
1, 6, 15, 0
1, 6, 16, 0
1, 6, 17, 0
1, 6, 18, 0
1, 6, 19, 0
1, 6, 20, 0
1, 6, 21, 1
1, 6, 22, 1
1, 6, 23, 1
1, 7, 0, 1
1, 7, 1, 1
1, 7, 2, 1
1, 7, 3, 0
1, 7, 4, 0
1, 7, 5, 0
1, 7, 6, 0
1, 7, 7, 0
1, 7, 8, 27
1, 7, 9, 66
1, 7, 10, 37
1, 7, 11, 0
1, 7, 12, 1
1, 7, 13, 1
1, 7, 14, 0
1, 7, 15, 0
1, 7, 16, 0
1, 7, 17, 0
1, 7, 18, 0
1, 7, 19, 0
1, 7, 20, 0
1, 7, 21, 2
1, 7, 22, 1
1, 7, 23, 1
1, 8, 0, 1
1, 8, 1, 1
1, 8, 2, 1
1, 8, 3, 0
1, 8, 4, 0
1, 8, 5, 0
1, 8, 6, 0
1, 8, 7, 0
1, 8, 8, 55
1, 8, 9, 62
1, 8, 10, 0
1, 8, 11, 0
1, 8, 12, 1
1, 8, 13, 0
1, 8, 14, 0
1, 8, 15, 0
1, 8, 16, 0
1, 8, 17, 0
1, 8, 18, 0
1, 8, 19, 5
1, 8, 20, 10
1, 8, 21, 1
1, 8, 22, 1
1, 8, 23, 1
1, 9, 0, 1
1, 9, 1, 1
1, 9, 2, 0
1, 9, 3, 0
1, 9, 4, 0
1, 9, 5, 0
1, 9, 6, 0
1, 9, 7, 22
1, 9, 8, 42
1, 9, 9, 22
1, 9, 10, 0
1, 9, 11, 0
1, 9, 12, 1
1, 9, 13, 0
1, 9, 14, 0
1, 9, 15, 0
1, 9, 16, 0
1, 9, 17, 0
1, 9, 18, 21
1, 9, 19, 31
1, 9, 20, 11
1, 9, 21, 0
1, 9, 22, 1
1, 9, 23, 1
1, 10, 0, 1
1, 10, 1, 1
1, 10, 2, 0
1, 10, 3, 0
1, 10, 4, 0
1, 10, 5, 0
1, 10, 6, 9
1, 10, 7, 34
1, 10, 8, 42
1, 10, 9, 0
1, 10, 10, 0
1, 10, 11, 1
1, 10, 12, 1
1, 10, 13, 0
1, 10, 14, 0
1, 10, 15, 0
1, 10, 16, 0
1, 10, 17, 14
1, 10, 18, 44
1, 10, 19, 31
1, 10, 20, 0
1, 10, 21, 0
1, 10, 22, 1
1, 10, 23, 1
1, 11, 0, 1
1, 11, 1, 1
1, 11, 2, 0
1, 11, 3, 9
1, 11, 4, 10
1, 11, 5, 0
1, 11, 6, 18
1, 11, 7, 35
1, 11, 8, 12
1, 11, 9, 0
1, 11, 10, 1
1, 11, 11, 1
1, 11, 12, 0
1, 11, 13, 0
1, 11, 14, 0
1, 11, 15, 0
1, 11, 16, 0
1, 11, 17, 16
1, 11, 18, 27
1, 11, 19, 13
1, 11, 20, 0
1, 11, 21, 0
1, 11, 22, 1
1, 11, 23, 1
1, 12, 0, 1
1, 12, 1, 1
1, 12, 2, 4
1, 12, 3, 29
1, 12, 4, 25
1, 12, 5, 0
1, 12, 6, 0
1, 12, 7, 0
1, 12, 8, 0
1, 12, 9, 0
1, 12, 10, 0
1, 12, 11, 0
1, 12, 12, 0
1, 12, 13, 0
1, 12, 14, 0
1, 12, 15, 0
1, 12, 16, 0
1, 12, 17, 6
1, 12, 18, 8
1, 12, 19, 0
1, 12, 20, 0
1, 12, 21, 1
1, 12, 22, 1
1, 12, 23, 1
1, 13, 0, 1
1, 13, 1, 1
1, 13, 2, 4
1, 13, 3, 38
1, 13, 4, 62
1, 13, 5, 0
1, 13, 6, 0
1, 13, 7, 0
1, 13, 8, 0
1, 13, 9, 0
1, 13, 10, 0
1, 13, 11, 0
1, 13, 12, 0
1, 13, 13, 0
1, 13, 14, 0
1, 13, 15, 0
1, 13, 16, 0
1, 13, 17, 0
1, 13, 18, 0
1, 13, 19, 1
1, 13, 20, 1
1, 13, 21, 1
1, 13, 22, 1
1, 13, 23, 1
1, 14, 0, 1
1, 14, 1, 1
1, 14, 2, 1
1, 14, 3, 42
1, 14, 4, 104
1, 14, 5, 77
1, 14, 6, 0
1, 14, 7, 0
1, 14, 8, 0
1, 14, 9, 0
1, 14, 10, 0
1, 14, 11, 0
1, 14, 12, 0
1, 14, 13, 0
1, 14, 14, 0
1, 14, 15, 0
1, 14, 16, 10
1, 14, 17, 7
1, 14, 18, 5
1, 14, 19, 1
1, 14, 20, 1
1, 14, 21, 1
1, 14, 22, 1
1, 14, 23, 1
1, 15, 0, 1
1, 15, 1, 1
1, 15, 2, 0
1, 15, 3, 21
1, 15, 4, 103
1, 15, 5, 127
1, 15, 6, 127
1, 15, 7, 90
1, 15, 8, 55
1, 15, 9, 47
1, 15, 10, 56
1, 15, 11, 75
1, 15, 12, 87
1, 15, 13, 75
1, 15, 14, 56
1, 15, 15, 16
1, 15, 16, 7
1, 15, 17, 0
1, 15, 18, 7
1, 15, 19, 0
1, 15, 20, 1
1, 15, 21, 1
1, 15, 22, 1
1, 15, 23, 1
1, 16, 0, 1
1, 16, 1, 1
1, 16, 2, 1
1, 16, 3, 3
1, 16, 4, 43
1, 16, 5, 105
1, 16, 6, 127
1, 16, 7, 127
1, 16, 8, 127
1, 16, 9, 127
1, 16, 10, 127
1, 16, 11, 127
1, 16, 12, 127
1, 16, 13, 127
1, 16, 14, 81
1, 16, 15, 0
1, 16, 16, 0
1, 16, 17, 0
1, 16, 18, 0
1, 16, 19, 0
1, 16, 20, 1
1, 16, 21, 1
1, 16, 22, 1
1, 16, 23, 1
1, 17, 0, 1
1, 17, 1, 1
1, 17, 2, 1
1, 17, 3, 0
1, 17, 4, 4
1, 17, 5, 28
1, 17, 6, 57
1, 17, 7, 74
1, 17, 8, 80
1, 17, 9, 83
1, 17, 10, 76
1, 17, 11, 60
1, 17, 12, 59
1, 17, 13, 51
1, 17, 14, 21
1, 17, 15, 0
1, 17, 16, 0
1, 17, 17, 0
1, 17, 18, 0
1, 17, 19, 3
1, 17, 20, 1
1, 17, 21, 1
1, 17, 22, 1
1, 17, 23, 1
1, 18, 0, 1
1, 18, 1, 1
1, 18, 2, 1
1, 18, 3, 1
1, 18, 4, 1
1, 18, 5, 0
1, 18, 6, 6
1, 18, 7, 14
1, 18, 8, 16
1, 18, 9, 14
1, 18, 10, 12
1, 18, 11, 1
1, 18, 12, 5
1, 18, 13, 24
1, 18, 14, 23
1, 18, 15, 0
1, 18, 16, 0
1, 18, 17, 0
1, 18, 18, 0
1, 18, 19, 2
1, 18, 20, 1
1, 18, 21, 1
1, 18, 22, 1
1, 18, 23, 1
1, 19, 0, 1
1, 19, 1, 1
1, 19, 2, 1
1, 19, 3, 1
1, 19, 4, 1
1, 19, 5, 1
1, 19, 6, 1
1, 19, 7, 1
1, 19, 8, 1
1, 19, 9, 1
1, 19, 10, 1
1, 19, 11, 1
1, 19, 12, 4
1, 19, 13, 11
1, 19, 14, 23
1, 19, 15, 5
1, 19, 16, 0
1, 19, 17, 0
1, 19, 18, 5
1, 19, 19, 0
1, 19, 20, 1
1, 19, 21, 1
1, 19, 22, 1
1, 19, 23, 1
1, 20, 0, 1
1, 20, 1, 1
1, 20, 2, 1
1, 20, 3, 1
1, 20, 4, 1
1, 20, 5, 1
1, 20, 6, 1
1, 20, 7, 1
1, 20, 8, 1
1, 20, 9, 1
1, 20, 10, 1
1, 20, 11, 1
1, 20, 12, 0
1, 20, 13, 20
1, 20, 14, 52
1, 20, 15, 34
1, 20, 16, 12
1, 20, 17, 28
1, 20, 18, 12
1, 20, 19, 1
1, 20, 20, 1
1, 20, 21, 1
1, 20, 22, 1
1, 20, 23, 1
1, 21, 0, 1
1, 21, 1, 1
1, 21, 2, 1
1, 21, 3, 1
1, 21, 4, 1
1, 21, 5, 1
1, 21, 6, 1
1, 21, 7, 1
1, 21, 8, 1
1, 21, 9, 1
1, 21, 10, 1
1, 21, 11, 1
1, 21, 12, 28
1, 21, 13, 72
1, 21, 14, 89
1, 21, 15, 93
1, 21, 16, 93
1, 21, 17, 51
1, 21, 18, 0
1, 21, 19, 1
1, 21, 20, 1
1, 21, 21, 1
1, 21, 22, 1
1, 21, 23, 1
1, 22, 0, 1
1, 22, 1, 1
1, 22, 2, 1
1, 22, 3, 1
1, 22, 4, 1
1, 22, 5, 1
1, 22, 6, 1
1, 22, 7, 1
1, 22, 8, 1
1, 22, 9, 1
1, 22, 10, 1
1, 22, 11, 1
1, 22, 12, 47
1, 22, 13, 86
1, 22, 14, 118
1, 22, 15, 127
1, 22, 16, 83
1, 22, 17, 17
1, 22, 18, 0
1, 22, 19, 1
1, 22, 20, 1
1, 22, 21, 1
1, 22, 22, 1
1, 22, 23, 1
1, 23, 0, 1
1, 23, 1, 1
1, 23, 2, 1
1, 23, 3, 1
1, 23, 4, 1
1, 23, 5, 1
1, 23, 6, 1
1, 23, 7, 1
1, 23, 8, 1
1, 23, 9, 1
1, 23, 10, 1
1, 23, 11, 1
1, 23, 12, 15
1, 23, 13, 65
1, 23, 14, 83
1, 23, 15, 71
1, 23, 16, 11
1, 23, 17, 0
1, 23, 18, 0
1, 23, 19, 1
1, 23, 20, 1
1, 23, 21, 1
1, 23, 22, 1
1, 23, 23, 1
2, 0, 0, 0
2, 0, 1, 0
2, 0, 2, 0
2, 0, 3, 0
2, 0, 4, 0
2, 0, 5, 0
2, 0, 6, 0
2, 0, 7, 0
2, 0, 8, 0
2, 0, 9, 0
2, 0, 10, 0
2, 0, 11, 0
2, 0, 12, 0
2, 0, 13, 0
2, 0, 14, 0
2, 0, 15, 0
2, 0, 16, 0
2, 0, 17, 0
2, 0, 18, 0
2, 0, 19, 0
2, 0, 20, 0
2, 0, 21, 0
2, 0, 22, 0
2, 0, 23, 0
2, 1, 0, 0
2, 1, 1, 0
2, 1, 2, 0
2, 1, 3, 0
2, 1, 4, 0
2, 1, 5, 0
2, 1, 6, 0
2, 1, 7, 0
2, 1, 8, 0
2, 1, 9, 0
2, 1, 10, 0
2, 1, 11, 4
2, 1, 12, 0
2, 1, 13, 0
2, 1, 14, 0
2, 1, 15, 0
2, 1, 16, 0
2, 1, 17, 0
2, 1, 18, 0
2, 1, 19, 0
2, 1, 20, 0
2, 1, 21, 0
2, 1, 22, 0
2, 1, 23, 0
2, 2, 0, 0
2, 2, 1, 0
2, 2, 2, 0
2, 2, 3, 0
2, 2, 4, 0
2, 2, 5, 0
2, 2, 6, 0
2, 2, 7, 0
2, 2, 8, 0
2, 2, 9, 0
2, 2, 10, 4
2, 2, 11, 31
2, 2, 12, 0
2, 2, 13, 0
2, 2, 14, 0
2, 2, 15, 0
2, 2, 16, 0
2, 2, 17, 0
2, 2, 18, 0
2, 2, 19, 3
2, 2, 20, 3
2, 2, 21, 0
2, 2, 22, 0
2, 2, 23, 0
2, 3, 0, 0
2, 3, 1, 0
2, 3, 2, 0
2, 3, 3, 0
2, 3, 4, 0
2, 3, 5, 0
2, 3, 6, 0
2, 3, 7, 0
2, 3, 8, 0
2, 3, 9, 0
2, 3, 10, 31
2, 3, 11, 50
2, 3, 12, 0
2, 3, 13, 0
2, 3, 14, 0
2, 3, 15, 0
2, 3, 16, 0
2, 3, 17, 0
2, 3, 18, 0
2, 3, 19, 18
2, 3, 20, 25
2, 3, 21, 0
2, 3, 22, 0
2, 3, 23, 0
2, 4, 0, 0
2, 4, 1, 0
2, 4, 2, 0
2, 4, 3, 0
2, 4, 4, 0
2, 4, 5, 0
2, 4, 6, 0
2, 4, 7, 0
2, 4, 8, 0
2, 4, 9, 5
2, 4, 10, 79
2, 4, 11, 42
2, 4, 12, 0
2, 4, 13, 0
2, 4, 14, 0
2, 4, 15, 0
2, 4, 16, 0
2, 4, 17, 0
2, 4, 18, 0
